Exp,Site,Hole,Core,Type,Sect,A/W,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),Depth CCSF-379-U1533-ABCD-20191030 (m),Magnetic susceptibility (SI x 10^-5),Configuration filename,Run filename,Auxiliary file filename,Instrument,Instrument group,Timestamp (UTC),Text ID,Test No.,Sample comments,Test comments,Result comments
379,U1533,A,1,H,1,A,2.0,0.02,0.020,2.910,37.00,379-MSPOINT-47740531-i_pi_ms.ini,379-MSPOINT-48283031-379-U1533A-1H-1-A_20190226072458.MSPOINT,379-MSPOINT-48283001-raw_379-u1533a-1h-1-a_1902260724583_mspoint..csv,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,4.0,0.04,0.039,2.930,73.00,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,6.0,0.06,0.059,2.950,71.00,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,8.0,0.08,0.079,2.970,77.00,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,10.0,0.1,0.098,2.990,76.00,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,12.0,0.12,0.118,3.010,58.33,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,14.0,0.14,0.137,3.030,54.00,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,16.0,0.16,0.157,3.050,37.33,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,18.0,0.18,0.177,3.070,32.00,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,20.0,0.2,0.196,3.090,30.00,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,22.0,0.22,0.216,3.110,30.67,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,24.0,0.24,0.236,3.130,26.67,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,26.0,0.26,0.255,3.150,26.00,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,28.0,0.28,0.275,3.170,24.33,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,30.0,0.3,0.295,3.190,26.00,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,32.0,0.32,0.314,3.210,27.00,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,34.0,0.34,0.334,3.230,26.00,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,36.0,0.36,0.354,3.250,28.67,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,38.0,0.38,0.373,3.270,36.00,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,40.0,0.4,0.393,3.290,40.33,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,42.0,0.42,0.412,3.310,42.00,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,44.0,0.44,0.432,3.330,40.33,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,46.0,0.46,0.452,3.350,36.67,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,48.0,0.48,0.471,3.370,33.00,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,50.0,0.5,0.491,3.390,34.33,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,52.0,0.52,0.511,3.410,33.67,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,54.0,0.54,0.530,3.430,31.00,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,56.0,0.56,0.550,3.450,27.00,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,58.0,0.58,0.570,3.470,27.33,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,60.0,0.6,0.589,3.490,30.00,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,62.0,0.62,0.609,3.510,31.00,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,64.0,0.64,0.629,3.530,28.67,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,66.0,0.66,0.648,3.550,30.00,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,68.0,0.68,0.668,3.570,29.00,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,70.0,0.7,0.687,3.590,28.00,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,72.0,0.72,0.707,3.610,29.00,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,74.0,0.74,0.727,3.630,34.67,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,76.0,0.76,0.746,3.650,29.67,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,78.0,0.78,0.766,3.670,30.00,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,80.0,0.8,0.786,3.690,31.67,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,82.0,0.82,0.805,3.710,27.00,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,84.0,0.84,0.825,3.730,31.67,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,86.0,0.86,0.845,3.750,29.67,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,88.0,0.88,0.864,3.770,33.33,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,90.0,0.9,0.884,3.790,34.67,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,92.0,0.92,0.904,3.810,36.00,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,94.0,0.94,0.923,3.830,39.00,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,96.0,0.96,0.943,3.850,39.33,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,98.0,0.98,0.962,3.870,41.00,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,100.0,1,0.982,3.890,44.67,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,102.0,1.02,1.002,3.910,45.33,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,104.0,1.04,1.021,3.930,50.00,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,106.0,1.06,1.041,3.950,43.33,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,108.0,1.08,1.061,3.970,45.33,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,110.0,1.1,1.080,3.990,48.00,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,112.0,1.12,1.100,4.010,57.67,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,114.0,1.14,1.120,4.030,53.00,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,116.0,1.16,1.139,4.050,67.33,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,118.0,1.18,1.159,4.070,91.00,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,120.0,1.2,1.179,4.090,147.00,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,122.0,1.22,1.198,4.110,256.33,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,124.0,1.24,1.218,4.130,235.00,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,126.0,1.26,1.237,4.150,154.33,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,128.0,1.28,1.257,4.170,62.00,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,130.0,1.3,1.277,4.190,54.67,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,132.0,1.32,1.296,4.210,52.33,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,134.0,1.34,1.316,4.230,55.00,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,136.0,1.36,1.336,4.250,54.67,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,138.0,1.38,1.355,4.270,61.00,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,140.0,1.4,1.375,4.290,66.00,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,1,A,142.0,1.42,1.395,4.310,48.00,,,,,SHMSL,2019-02-26 13:24:58,SHLF9762691,113087531,,,
379,U1533,A,1,H,2,A,2.0,1.53,1.503,4.420,8.67,379-MSPOINT-47740531-i_pi_ms.ini,379-MSPOINT-48283601-379-U1533A-1H-2-A_20190226074118.MSPOINT,379-MSPOINT-48283581-raw_379-u1533a-1h-2-a_1902260741183_mspoint..csv,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,4.0,1.55,1.522,4.440,60.67,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,6.0,1.57,1.542,4.460,72.00,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,8.0,1.59,1.562,4.480,60.67,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,10.0,1.61,1.581,4.500,66.33,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,12.0,1.63,1.601,4.520,61.00,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,14.0,1.65,1.621,4.540,61.33,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,16.0,1.67,1.640,4.560,62.00,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,18.0,1.69,1.660,4.580,72.33,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,20.0,1.71,1.680,4.600,78.67,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,22.0,1.73,1.699,4.620,73.00,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,24.0,1.75,1.719,4.640,75.67,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,26.0,1.77,1.739,4.660,72.00,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,28.0,1.79,1.758,4.680,73.00,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,30.0,1.81,1.778,4.700,78.00,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,32.0,1.83,1.797,4.720,80.33,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,34.0,1.85,1.817,4.740,85.00,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,36.0,1.87,1.837,4.760,81.00,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,38.0,1.89,1.856,4.780,78.67,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,40.0,1.91,1.876,4.800,84.00,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,42.0,1.93,1.896,4.820,82.67,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,44.0,1.95,1.915,4.840,66.00,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,46.0,1.97,1.935,4.860,71.00,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,48.0,1.99,1.955,4.880,74.00,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,50.0,2.01,1.974,4.900,81.33,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,52.0,2.03,1.994,4.920,79.00,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,54.0,2.05,2.014,4.940,75.00,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,56.0,2.07,2.033,4.960,69.00,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,58.0,2.09,2.053,4.980,57.67,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,60.0,2.11,2.073,5.000,66.33,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,62.0,2.13,2.092,5.020,68.00,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,64.0,2.15,2.112,5.040,72.00,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,66.0,2.17,2.132,5.060,75.00,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,68.0,2.19,2.151,5.080,76.00,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,70.0,2.21,2.171,5.100,74.33,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,72.0,2.23,2.191,5.120,78.33,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,74.0,2.25,2.210,5.140,116.33,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,76.0,2.27,2.230,5.160,94.67,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,78.0,2.29,2.250,5.180,82.67,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,80.0,2.31,2.269,5.200,73.00,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,82.0,2.33,2.289,5.220,70.67,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,84.0,2.35,2.309,5.240,70.00,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,86.0,2.37,2.328,5.260,74.00,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,88.0,2.39,2.348,5.280,70.00,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,90.0,2.41,2.368,5.300,62.33,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,92.0,2.43,2.387,5.320,69.33,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,94.0,2.45,2.407,5.340,76.00,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,96.0,2.47,2.426,5.360,77.67,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,98.0,2.49,2.446,5.380,94.67,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,100.0,2.51,2.466,5.400,84.00,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,102.0,2.53,2.485,5.420,68.00,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,104.0,2.55,2.505,5.440,73.00,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,106.0,2.57,2.525,5.460,65.00,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,108.0,2.59,2.544,5.480,64.33,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,110.0,2.61,2.564,5.500,84.00,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,112.0,2.63,2.584,5.520,80.00,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,114.0,2.65,2.603,5.540,106.00,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,116.0,2.67,2.623,5.560,74.00,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,118.0,2.69,2.643,5.580,68.33,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,120.0,2.71,2.662,5.600,68.67,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,122.0,2.73,2.682,5.620,69.00,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,124.0,2.75,2.702,5.640,70.67,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,126.0,2.77,2.721,5.660,69.67,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,128.0,2.79,2.741,5.680,57.33,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,130.0,2.81,2.761,5.700,56.67,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,132.0,2.83,2.780,5.720,64.00,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,134.0,2.85,2.800,5.740,61.00,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,136.0,2.87,2.820,5.760,60.00,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,138.0,2.89,2.839,5.780,62.00,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,140.0,2.91,2.859,5.800,65.33,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,142.0,2.93,2.879,5.820,68.00,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,144.0,2.95,2.898,5.840,78.33,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,146.0,2.97,2.918,5.860,74.67,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,2,A,148.0,2.99,2.938,5.880,66.33,,,,,SHMSL,2019-02-26 13:41:18,SHLF9762721,113088101,,,
379,U1533,A,1,H,3,A,2.0,3.04,2.987,5.930,14.00,,,379-MSPOINT-48284221-raw_379-u1533a-1h-3-a_1902260754423_mspoint..csv,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,4.0,3.06,3.006,5.950,33.33,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,6.0,3.08,3.026,5.970,34.67,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,8.0,3.1,3.046,5.990,43.33,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,10.0,3.12,3.065,6.010,37.33,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,12.0,3.14,3.085,6.030,40.00,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,14.0,3.16,3.104,6.050,40.00,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,16.0,3.18,3.124,6.070,41.00,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,18.0,3.2,3.144,6.090,41.00,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,20.0,3.22,3.163,6.110,42.00,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,22.0,3.24,3.183,6.130,42.67,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,24.0,3.26,3.203,6.150,42.00,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,26.0,3.28,3.222,6.170,44.67,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,28.0,3.3,3.242,6.190,41.33,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,30.0,3.32,3.262,6.210,45.00,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,32.0,3.34,3.281,6.230,40.67,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,34.0,3.36,3.301,6.250,40.67,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,36.0,3.38,3.321,6.270,39.33,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,38.0,3.4,3.340,6.290,36.67,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,40.0,3.42,3.360,6.310,42.33,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,42.0,3.44,3.379,6.330,34.67,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,44.0,3.46,3.399,6.350,32.33,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,46.0,3.48,3.419,6.370,33.00,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,48.0,3.5,3.438,6.390,32.67,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,50.0,3.52,3.458,6.410,32.67,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,52.0,3.54,3.478,6.430,31.00,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,54.0,3.56,3.497,6.450,31.00,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,56.0,3.58,3.517,6.470,31.00,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,58.0,3.6,3.537,6.490,29.33,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,60.0,3.62,3.556,6.510,27.00,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,62.0,3.64,3.576,6.530,27.00,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,64.0,3.66,3.596,6.550,24.67,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,66.0,3.68,3.615,6.570,21.33,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,68.0,3.7,3.635,6.590,24.00,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,70.0,3.72,3.654,6.610,26.67,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,72.0,3.74,3.674,6.630,26.67,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,74.0,3.76,3.694,6.650,26.00,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,76.0,3.78,3.713,6.670,26.33,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
