Exp,Site,Hole,Core,Type,Sect,A/W,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),Depth CCSF-379-U1533-ABCD-20191030 (m),Magnetic susceptibility (SI x 10^-5),Configuration filename,Run filename,Auxiliary file filename,Instrument,Instrument group,Timestamp (UTC),Text ID,Test No.,Sample comments,Test comments,Result comments
379,U1533,D,3,H,1,A,106.0,13.66,13.660,20.330,62.00,,,,,SHMSL,2019-03-01 07:19:06,SHLF9778851,113199281,,,
379,U1533,D,3,H,1,A,108.0,13.68,13.680,20.350,62.00,,,,,SHMSL,2019-03-01 07:19:06,SHLF9778851,113199281,,,
379,U1533,D,3,H,1,A,110.0,13.7,13.700,20.370,64.67,,,,,SHMSL,2019-03-01 07:19:06,SHLF9778851,113199281,,,
379,U1533,D,3,H,1,A,112.0,13.72,13.720,20.390,71.67,,,,,SHMSL,2019-03-01 07:19:06,SHLF9778851,113199281,,,
379,U1533,D,3,H,1,A,114.0,13.74,13.740,20.410,74.00,,,,,SHMSL,2019-03-01 07:19:06,SHLF9778851,113199281,,,
379,U1533,D,3,H,1,A,116.0,13.76,13.760,20.430,80.33,,,,,SHMSL,2019-03-01 07:19:06,SHLF9778851,113199281,,,
379,U1533,D,3,H,1,A,118.0,13.78,13.780,20.450,73.67,,,,,SHMSL,2019-03-01 07:19:06,SHLF9778851,113199281,,,
379,U1533,D,3,H,1,A,120.0,13.8,13.800,20.470,69.33,,,,,SHMSL,2019-03-01 07:19:06,SHLF9778851,113199281,,,
379,U1533,D,3,H,1,A,122.0,13.82,13.820,20.490,71.00,,,,,SHMSL,2019-03-01 07:19:06,SHLF9778851,113199281,,,
379,U1533,D,3,H,1,A,124.0,13.84,13.840,20.510,67.00,,,,,SHMSL,2019-03-01 07:19:06,SHLF9778851,113199281,,,
379,U1533,D,3,H,1,A,126.0,13.86,13.860,20.530,65.00,,,,,SHMSL,2019-03-01 07:19:06,SHLF9778851,113199281,,,
379,U1533,D,3,H,1,A,128.0,13.88,13.880,20.550,44.33,,,,,SHMSL,2019-03-01 07:19:06,SHLF9778851,113199281,,,
379,U1533,D,3,H,1,A,130.0,13.9,13.900,20.570,67.33,,,,,SHMSL,2019-03-01 07:19:06,SHLF9778851,113199281,,,
379,U1533,D,3,H,1,A,132.0,13.92,13.920,20.590,69.00,,,,,SHMSL,2019-03-01 07:19:06,SHLF9778851,113199281,,,
379,U1533,D,3,H,1,A,134.0,13.94,13.940,20.610,66.00,,,,,SHMSL,2019-03-01 07:19:06,SHLF9778851,113199281,,,
379,U1533,D,3,H,1,A,136.0,13.96,13.960,20.630,69.33,,,,,SHMSL,2019-03-01 07:19:06,SHLF9778851,113199281,,,
379,U1533,D,3,H,1,A,138.0,13.98,13.980,20.650,70.67,,,,,SHMSL,2019-03-01 07:19:06,SHLF9778851,113199281,,,
379,U1533,D,3,H,1,A,140.0,14,14.000,20.670,76.00,,,,,SHMSL,2019-03-01 07:19:06,SHLF9778851,113199281,,,
379,U1533,D,3,H,1,A,142.0,14.02,14.020,20.690,71.00,,,,,SHMSL,2019-03-01 07:19:06,SHLF9778851,113199281,,,
379,U1533,D,3,H,1,A,144.0,14.04,14.040,20.710,70.00,,,,,SHMSL,2019-03-01 07:19:06,SHLF9778851,113199281,,,
379,U1533,D,3,H,1,A,146.0,14.06,14.060,20.730,69.33,,,,,SHMSL,2019-03-01 07:19:06,SHLF9778851,113199281,,,
379,U1533,D,3,H,1,A,148.0,14.08,14.080,20.750,67.00,,,,,SHMSL,2019-03-01 07:19:06,SHLF9778851,113199281,,,
379,U1533,D,3,H,2,A,2.0,14.13,14.130,20.800,27.00,379-MSPOINT-47740531-i_pi_ms.ini,379-MSPOINT-48426961-379-U1533D-3H-2-A_20190301013324.MSPOINT,379-MSPOINT-48426941-raw_379-u1533d-3h-2-a_1903010133243_mspoint..csv,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,4.0,14.15,14.150,20.820,100.33,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,6.0,14.17,14.170,20.840,87.00,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,8.0,14.19,14.190,20.860,88.00,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,10.0,14.21,14.210,20.880,91.33,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,12.0,14.23,14.230,20.900,73.00,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,14.0,14.25,14.250,20.920,80.00,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,16.0,14.27,14.270,20.940,81.67,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,18.0,14.29,14.290,20.960,82.33,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,20.0,14.31,14.310,20.980,82.67,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,22.0,14.33,14.330,21.000,77.67,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,24.0,14.35,14.350,21.020,52.00,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,26.0,14.37,14.370,21.040,75.33,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,28.0,14.39,14.390,21.060,77.00,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,30.0,14.41,14.410,21.080,75.33,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,32.0,14.43,14.430,21.100,75.00,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,34.0,14.45,14.450,21.120,72.00,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,36.0,14.47,14.470,21.140,83.00,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,38.0,14.49,14.490,21.160,100.33,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,40.0,14.51,14.510,21.180,79.67,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,42.0,14.53,14.530,21.200,70.33,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,44.0,14.55,14.550,21.220,79.33,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,46.0,14.57,14.570,21.240,64.33,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,48.0,14.59,14.590,21.260,64.67,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,50.0,14.61,14.610,21.280,72.00,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,52.0,14.63,14.630,21.300,62.00,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,54.0,14.65,14.650,21.320,71.33,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,56.0,14.67,14.670,21.340,85.00,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,58.0,14.69,14.690,21.360,75.33,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,60.0,14.71,14.710,21.380,73.00,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,62.0,14.73,14.730,21.400,72.33,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,64.0,14.75,14.750,21.420,71.00,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,66.0,14.77,14.770,21.440,109.67,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,68.0,14.79,14.790,21.460,91.00,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,70.0,14.81,14.810,21.480,82.33,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,72.0,14.83,14.830,21.500,69.67,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,74.0,14.85,14.850,21.520,72.33,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,76.0,14.87,14.870,21.540,61.33,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,78.0,14.89,14.890,21.560,58.67,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,80.0,14.91,14.910,21.580,48.00,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,82.0,14.93,14.930,21.600,35.00,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,84.0,14.95,14.950,21.620,34.00,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,86.0,14.97,14.970,21.640,35.33,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,88.0,14.99,14.990,21.660,42.00,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,90.0,15.01,15.010,21.680,59.33,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,92.0,15.03,15.030,21.700,57.67,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,94.0,15.05,15.050,21.720,69.67,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,96.0,15.07,15.070,21.740,65.00,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,98.0,15.09,15.090,21.760,65.33,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,100.0,15.11,15.110,21.780,62.00,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,102.0,15.13,15.130,21.800,72.00,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,104.0,15.15,15.150,21.820,66.67,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,106.0,15.17,15.170,21.840,70.00,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,108.0,15.19,15.190,21.860,67.00,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,110.0,15.21,15.210,21.880,75.67,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,112.0,15.23,15.230,21.900,77.67,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,114.0,15.25,15.250,21.920,83.00,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,116.0,15.27,15.270,21.940,116.00,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,118.0,15.29,15.290,21.960,108.33,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,120.0,15.31,15.310,21.980,74.33,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,122.0,15.33,15.330,22.000,69.33,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,124.0,15.35,15.350,22.020,71.00,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,126.0,15.37,15.370,22.040,79.67,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,128.0,15.39,15.390,22.060,82.67,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,130.0,15.41,15.410,22.080,84.00,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,132.0,15.43,15.430,22.100,89.67,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,134.0,15.45,15.450,22.120,99.67,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,136.0,15.47,15.470,22.140,103.33,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,138.0,15.49,15.490,22.160,103.33,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,140.0,15.51,15.510,22.180,109.67,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,142.0,15.53,15.530,22.200,108.67,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,144.0,15.55,15.550,22.220,99.67,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,146.0,15.57,15.570,22.240,86.33,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,2,A,148.0,15.59,15.590,22.260,77.00,,,,,SHMSL,2019-03-01 07:33:24,SHLF9778881,113199771,,,
379,U1533,D,3,H,3,A,2.0,15.64,15.640,22.310,14.33,379-MSPOINT-47740531-i_pi_ms.ini,379-MSPOINT-48427631-379-U1533D-3H-3-A_20190301015746.MSPOINT,379-MSPOINT-48427611-raw_379-u1533d-3h-3-a_1903010157463_mspoint..csv,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,4.0,15.66,15.660,22.330,61.33,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,6.0,15.68,15.680,22.350,52.00,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,8.0,15.7,15.700,22.370,58.00,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,10.0,15.72,15.720,22.390,60.00,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,12.0,15.74,15.740,22.410,61.00,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,14.0,15.76,15.760,22.430,62.33,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,16.0,15.78,15.780,22.450,63.67,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,18.0,15.8,15.800,22.470,60.33,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,20.0,15.82,15.820,22.490,56.00,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,22.0,15.84,15.840,22.510,55.33,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,24.0,15.86,15.860,22.530,49.00,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,26.0,15.88,15.880,22.550,44.00,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,28.0,15.9,15.900,22.570,40.00,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,30.0,15.92,15.920,22.590,37.67,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,32.0,15.94,15.940,22.610,41.67,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,34.0,15.96,15.960,22.630,44.00,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,36.0,15.98,15.980,22.650,43.33,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,38.0,16,16.000,22.670,44.33,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,40.0,16.02,16.020,22.690,43.00,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,42.0,16.04,16.040,22.710,44.33,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,44.0,16.06,16.060,22.730,42.67,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,46.0,16.08,16.080,22.750,42.33,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,48.0,16.1,16.100,22.770,42.67,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,50.0,16.12,16.120,22.790,43.33,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,52.0,16.14,16.140,22.810,49.33,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,54.0,16.16,16.160,22.830,47.00,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,56.0,16.18,16.180,22.850,47.00,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,58.0,16.2,16.200,22.870,47.00,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,60.0,16.22,16.220,22.890,47.33,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,62.0,16.24,16.240,22.910,52.00,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,64.0,16.26,16.260,22.930,53.33,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,66.0,16.28,16.280,22.950,60.00,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,68.0,16.3,16.300,22.970,59.33,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,70.0,16.32,16.320,22.990,59.00,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,72.0,16.34,16.340,23.010,59.67,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,74.0,16.36,16.360,23.030,60.00,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,76.0,16.38,16.380,23.050,53.67,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,78.0,16.4,16.400,23.070,52.00,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,80.0,16.42,16.420,23.090,46.00,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,82.0,16.44,16.440,23.110,43.67,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,84.0,16.46,16.460,23.130,56.67,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,86.0,16.48,16.480,23.150,47.33,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,88.0,16.5,16.500,23.170,44.33,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,90.0,16.52,16.520,23.190,45.33,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,92.0,16.54,16.540,23.210,51.00,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,94.0,16.56,16.560,23.230,49.00,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,96.0,16.58,16.580,23.250,48.33,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,98.0,16.6,16.600,23.270,48.33,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,100.0,16.62,16.620,23.290,50.33,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,102.0,16.64,16.640,23.310,48.33,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,104.0,16.66,16.660,23.330,44.00,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,106.0,16.68,16.680,23.350,44.67,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,108.0,16.7,16.700,23.370,46.00,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,110.0,16.72,16.720,23.390,46.00,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,112.0,16.74,16.740,23.410,46.00,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,114.0,16.76,16.760,23.430,47.00,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,116.0,16.78,16.780,23.450,50.00,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,118.0,16.8,16.800,23.470,53.33,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,120.0,16.82,16.820,23.490,60.33,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,122.0,16.84,16.840,23.510,64.67,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,124.0,16.86,16.860,23.530,62.67,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,126.0,16.88,16.880,23.550,57.00,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,128.0,16.9,16.900,23.570,55.33,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,130.0,16.92,16.920,23.590,53.33,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,132.0,16.94,16.940,23.610,55.67,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,134.0,16.96,16.960,23.630,56.33,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,136.0,16.98,16.980,23.650,59.67,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,138.0,17,17.000,23.670,60.33,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,140.0,17.02,17.020,23.690,60.67,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,142.0,17.04,17.040,23.710,65.00,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,144.0,17.06,17.060,23.730,67.67,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,146.0,17.08,17.080,23.750,66.00,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,3,A,148.0,17.1,17.100,23.770,64.67,,,,,SHMSL,2019-03-01 07:57:46,SHLF9778911,113200491,,,
379,U1533,D,3,H,4,A,2.0,17.14,17.140,23.810,13.00,379-MSPOINT-47740531-i_pi_ms.ini,379-MSPOINT-48427981-379-U1533D-3H-4-A_20190301021142.MSPOINT,379-MSPOINT-48427951-raw_379-u1533d-3h-4-a_1903010211423_mspoint..csv,,SHMSL,2019-03-01 08:11:42,SHLF9778941,113200591,,,
379,U1533,D,3,H,4,A,4.0,17.16,17.160,23.830,68.67,,,,,SHMSL,2019-03-01 08:11:42,SHLF9778941,113200591,,,
379,U1533,D,3,H,4,A,6.0,17.18,17.180,23.850,87.33,,,,,SHMSL,2019-03-01 08:11:42,SHLF9778941,113200591,,,
379,U1533,D,3,H,4,A,8.0,17.2,17.200,23.870,103.33,,,,,SHMSL,2019-03-01 08:11:42,SHLF9778941,113200591,,,
379,U1533,D,3,H,4,A,10.0,17.22,17.220,23.890,79.67,,,,,SHMSL,2019-03-01 08:11:42,SHLF9778941,113200591,,,
379,U1533,D,3,H,4,A,12.0,17.24,17.240,23.910,69.33,,,,,SHMSL,2019-03-01 08:11:42,SHLF9778941,113200591,,,
379,U1533,D,3,H,4,A,14.0,17.26,17.260,23.930,60.33,,,,,SHMSL,2019-03-01 08:11:42,SHLF9778941,113200591,,,
379,U1533,D,3,H,4,A,16.0,17.28,17.280,23.950,57.33,,,,,SHMSL,2019-03-01 08:11:42,SHLF9778941,113200591,,,
379,U1533,D,3,H,4,A,18.0,17.3,17.300,23.970,57.67,,,,,SHMSL,2019-03-01 08:11:42,SHLF9778941,113200591,,,
379,U1533,D,3,H,4,A,20.0,17.32,17.320,23.990,64.00,,,,,SHMSL,2019-03-01 08:11:42,SHLF9778941,113200591,,,
379,U1533,D,3,H,4,A,22.0,17.34,17.340,24.010,66.67,,,,,SHMSL,2019-03-01 08:11:42,SHLF9778941,113200591,,,
379,U1533,D,3,H,4,A,24.0,17.36,17.360,24.030,65.33,,,,,SHMSL,2019-03-01 08:11:42,SHLF9778941,113200591,,,
